Time,StepCount,V_current,psi_current_deg,ramp_duration,psi,u_current,v_current,r_current,enable_ramp
574,574,1.500000,0.000000,10.000000,0.208313,1.467572,-0.310215,0.000000,1
575,575,1.500000,0.000000,10.000000,0.208232,1.467597,-0.310095,0.000000,1
576,576,1.500000,0.000000,10.000000,0.208151,1.467622,-0.309976,0.000000,1
577,577,1.500000,0.000000,10.000000,0.208070,1.467647,-0.309858,0.000000,1
578,578,1.500000,0.000000,10.000000,0.207990,1.467672,-0.309740,0.000000,1
579,579,1.500000,0.000000,10.000000,0.207910,1.467697,-0.309623,0.000000,1
580,580,1.500000,0.000000,10.000000,0.207830,1.467721,-0.309506,0.000000,1
581,581,1.500000,0.000000,10.000000,0.207751,1.467746,-0.309390,0.000000,1
582,582,1.500000,0.000000,10.000000,0.207673,1.467770,-0.309275,0.000000,1
583,583,1.500000,0.000000,10.000000,0.207595,1.467794,-0.309160,0.000000,1
584,584,1.500000,0.000000,10.000000,0.207517,1.467818,-0.309046,0.000000,1
585,585,1.500000,0.000000,10.000000,0.207439,1.467842,-0.308932,0.000000,1
586,586,1.500000,0.000000,10.000000,0.207362,1.467866,-0.308819,0.000000,1
587,587,1.500000,0.000000,10.000000,0.207286,1.467890,-0.308707,0.000000,1
588,588,1.500000,0.000000,10.000000,0.207209,1.467913,-0.308595,0.000000,1
589,589,1.500000,0.000000,10.000000,0.207134,1.467937,-0.308483,0.000000,1
590,590,1.500000,0.000000,10.000000,0.207058,1.467960,-0.308373,0.000000,1
591,591,1.500000,0.000000,10.000000,0.206983,1.467983,-0.308263,0.000000,1
592,592,1.500000,0.000000,10.000000,0.206909,1.468006,-0.308154,0.000000,1
593,593,1.500000,0.000000,10.000000,0.206835,1.468029,-0.308045,0.000000,1
594,594,1.500000,0.000000,10.000000,0.206761,1.468051,-0.307937,0.000000,1
595,595,1.500000,0.000000,10.000000,0.206688,1.468074,-0.307829,0.000000,1
596,596,1.500000,0.000000,10.000000,0.206615,1.468096,-0.307723,0.000000,1
597,597,1.500000,0.000000,10.000000,0.206543,1.468119,-0.307617,0.000000,1
598,598,1.500000,0.000000,10.000000,0.206471,1.468141,-0.307511,0.000000,1
599,599,1.500000,0.000000,10.000000,0.206400,1.468162,-0.307407,0.000000,1
600,600,1.500000,0.000000,10.000000,0.206329,1.468184,-0.307303,0.000000,1
